user_id,age_group,gender,country,annual_income_range,preferred_device,primary_traffic_source,registration_date,is_premium_user
4679,18-24,Male,Canada,50k-75k,Mobile,organic_search,2024-10-09,False
4680,55-64,Male,UK,30k-50k,Desktop,paid_search,2024-07-21,True
4681,25-34,Male,UK,30k-50k,Mobile,organic_search,2024-07-09,False
4682,45-54,Male,UK,30k-50k,Mobile,organic_search,2024-07-23,False
4683,25-34,Female,US,<30k,Desktop,organic_search,2024-11-05,False
4684,45-54,Male,Canada,<30k,Desktop,email_campaign,2024-07-29,False
4685,18-24,Male,US,50k-75k,Desktop,email_campaign,2024-06-12,False
4686,45-54,Female,US,75k-100k,Tablet,email_campaign,2024-06-24,False
4687,25-34,Male,Germany,<25k,Mixed,organic_search,2024-06-22,False
4688,18-24,Female,UK,50k-75k,Mobile,social_media,2024-07-09,False
4689,45-54,Male,US,50k-75k,Desktop,direct,2024-07-27,False
4690,35-44,Male,Netherlands,60k-80k,Mobile,paid_search,2024-10-18,False
4691,18-24,Male,Australia,<30k,Desktop,email_campaign,2024-08-09,False
4692,35-44,Female,UK,50k-75k,Desktop,paid_search,2024-10-15,False
4693,55-64,Female,US,<30k,Mixed,paid_search,2024-10-09,True
4694,55-64,Male,UK,75k-100k,Mobile,social_media,2024-08-24,False
4695,18-24,Female,US,30k-50k,Mobile,organic_search,2024-07-15,False
4696,25-34,Male,France,<25k,Mobile,paid_search,2024-07-30,False
4697,25-34,Male,US,50k-75k,Desktop,email_campaign,2024-06-28,False
4698,18-24,Male,UK,100k+,Desktop,paid_search,2024-07-27,False
4699,45-54,Male,Israel,25k-40k,Desktop,organic_search,2024-08-11,False
4700,45-54,Male,US,<30k,Mobile,organic_search,2024-06-29,True
4701,35-44,Female,US,30k-50k,Mobile,organic_search,2024-11-29,True
4702,35-44,Female,US,30k-50k,Mobile,organic_search,2024-07-30,False
4703,18-24,Male,UK,30k-50k,Desktop,organic_search,2024-11-20,False
4704,18-24,Female,US,50k-75k,Tablet,social_media,2024-06-29,True
4705,55-64,Male,Canada,50k-75k,Desktop,direct,2024-08-04,False
4706,35-44,Male,Australia,<30k,Mobile,social_media,2024-11-20,False
4707,25-34,Male,Canada,75k-100k,Mixed,organic_search,2024-09-28,False
4708,55-64,Male,Canada,50k-75k,Mixed,social_media,2024-06-18,False
4709,35-44,Female,US,50k-75k,Mobile,paid_search,2024-11-21,False
4710,45-54,Female,Australia,30k-50k,Mixed,email_campaign,2024-11-16,False
4711,65+,Male,Canada,<30k,Desktop,organic_search,2024-07-18,False
4712,25-34,Male,Germany,<25k,Desktop,paid_search,2024-06-28,False
4713,18-24,Male,Australia,75k-100k,Desktop,organic_search,2024-09-16,False
4714,25-34,Male,US,75k-100k,Mobile,paid_search,2024-11-18,False
4715,35-44,Female,US,<30k,Mobile,organic_search,2024-09-25,True
4716,18-24,Male,Netherlands,<25k,Desktop,paid_search,2024-08-29,False
4717,25-34,Male,US,100k+,Mobile,paid_search,2024-09-30,True
4718,18-24,Male,UK,75k-100k,Desktop,social_media,2024-11-19,True
4719,25-34,Female,Canada,<30k,Mobile,email_campaign,2024-10-19,False
4720,35-44,Male,Germany,80k+,Desktop,paid_search,2024-09-14,False
4721,35-44,Female,Israel,25k-40k,Mobile,social_media,2024-09-22,False
4722,35-44,Male,Israel,<25k,Mobile,organic_search,2024-10-07,False
4723,55-64,Male,US,100k+,Desktop,social_media,2024-08-13,False
4724,25-34,Female,Germany,25k-40k,Mobile,paid_search,2024-08-05,False
4725,18-24,Female,UK,50k-75k,Desktop,organic_search,2024-08-02,False
4726,25-34,Male,Australia,<30k,Desktop,direct,2024-09-26,False
4727,18-24,Female,US,<30k,Desktop,paid_search,2024-08-28,True
4728,18-24,Female,France,25k-40k,Mixed,organic_search,2024-08-03,False
4729,35-44,Male,US,75k-100k,Mobile,social_media,2024-10-08,False
4730,45-54,Male,US,<30k,Mobile,social_media,2024-07-08,True
4731,25-34,Male,UK,<30k,Desktop,email_campaign,2024-07-29,False
4732,35-44,Male,US,50k-75k,Desktop,direct,2024-10-14,True
4733,35-44,Male,France,60k-80k,Mobile,organic_search,2024-08-17,False
4734,35-44,Male,Australia,100k+,Desktop,paid_search,2024-11-01,False
4735,35-44,Male,Germany,<25k,Mobile,email_campaign,2024-06-12,False
4736,18-24,Female,Canada,100k+,Desktop,paid_search,2024-07-30,False
4737,35-44,Male,UK,75k-100k,Mixed,organic_search,2024-06-15,False
4738,45-54,Female,Germany,25k-40k,Mixed,social_media,2024-08-03,False
4739,25-34,Female,France,25k-40k,Mobile,organic_search,2024-07-05,False
4740,35-44,Male,US,75k-100k,Desktop,organic_search,2024-10-20,False
4741,45-54,Female,UK,30k-50k,Mobile,social_media,2024-08-18,False
4742,18-24,Female,US,<30k,Mobile,direct,2024-06-28,False
4743,18-24,Female,UK,30k-50k,Mobile,organic_search,2024-11-18,False
4744,25-34,Male,US,75k-100k,Mobile,paid_search,2024-07-14,False
4745,35-44,Female,Canada,50k-75k,Mobile,social_media,2024-09-05,True
4746,55-64,Female,France,25k-40k,Mobile,referral,2024-06-23,False
4747,45-54,Female,US,50k-75k,Mobile,organic_search,2024-11-21,False
4748,45-54,Female,US,75k-100k,Mixed,organic_search,2024-09-09,False
4749,18-24,Female,US,75k-100k,Mobile,direct,2024-10-08,False
4750,25-34,Female,France,25k-40k,Mixed,email_campaign,2024-06-09,True
4751,35-44,Male,Germany,<25k,Desktop,email_campaign,2024-07-27,False
4752,65+,Male,UK,30k-50k,Mixed,email_campaign,2024-11-19,False
4753,35-44,Female,UK,75k-100k,Mobile,organic_search,2024-10-06,True
4754,18-24,Male,Israel,40k-60k,Mobile,paid_search,2024-07-19,False
4755,25-34,Female,US,100k+,Desktop,organic_search,2024-08-02,False
4756,45-54,Male,US,50k-75k,Mobile,social_media,2024-07-24,False
4757,55-64,Male,US,100k+,Desktop,paid_search,2024-08-02,False
4758,25-34,Male,US,75k-100k,Desktop,paid_search,2024-09-14,False
4759,25-34,Male,Canada,50k-75k,Mixed,organic_search,2024-08-16,False
4760,25-34,Male,Canada,75k-100k,Desktop,organic_search,2024-11-30,False
4761,35-44,Male,US,50k-75k,Mixed,organic_search,2024-07-20,True
4762,25-34,Female,Germany,60k-80k,Mixed,organic_search,2024-09-08,False
4763,25-34,Female,Canada,50k-75k,Mobile,social_media,2024-08-29,False
4764,35-44,Female,Canada,30k-50k,Mobile,organic_search,2024-07-08,True
4765,18-24,Female,US,30k-50k,Mobile,direct,2024-11-19,False
4766,45-54,Female,Canada,50k-75k,Mobile,social_media,2024-09-26,False
4767,35-44,Female,US,<30k,Desktop,social_media,2024-09-21,False
4768,35-44,Female,Netherlands,<25k,Desktop,direct,2024-06-08,False
4769,55-64,Female,UK,75k-100k,Mixed,social_media,2024-06-14,False
4770,25-34,Female,Germany,<25k,Mixed,referral,2024-07-24,True
4771,55-64,Female,France,25k-40k,Mixed,paid_search,2024-11-29,False
4772,45-54,Male,US,50k-75k,Mobile,organic_search,2024-10-23,False
4773,35-44,Female,US,30k-50k,Desktop,organic_search,2024-07-02,False
4774,55-64,Female,UK,30k-50k,Tablet,social_media,2024-10-30,False
4775,45-54,Female,France,25k-40k,Desktop,organic_search,2024-08-13,False
4776,35-44,Male,US,30k-50k,Mixed,organic_search,2024-10-12,False
4777,45-54,Male,US,30k-50k,Mobile,social_media,2024-06-23,False
4778,55-64,Female,US,<30k,Desktop,organic_search,2024-10-22,True
4779,35-44,Female,US,30k-50k,Desktop,paid_search,2024-08-21,False
4780,18-24,Male,Canada,50k-75k,Mobile,organic_search,2024-10-01,False
4781,35-44,Female,Israel,80k+,Mobile,organic_search,2024-11-24,True
4782,25-34,Female,UK,<30k,Mobile,paid_search,2024-10-31,True
4783,35-44,Female,UK,<30k,Mixed,paid_search,2024-11-13,False
4784,25-34,Female,Netherlands,25k-40k,Desktop,paid_search,2024-08-03,False
4785,25-34,Male,France,60k-80k,Mixed,paid_search,2024-08-10,False
4786,25-34,Male,US,30k-50k,Tablet,paid_search,2024-07-05,False
4787,45-54,Female,UK,30k-50k,Mixed,paid_search,2024-06-26,False
4788,25-34,Male,Canada,30k-50k,Mobile,paid_search,2024-10-26,False
4789,25-34,Male,Germany,25k-40k,Desktop,email_campaign,2024-06-17,False
4790,18-24,Female,UK,50k-75k,Desktop,organic_search,2024-11-08,False
4791,45-54,Male,Germany,40k-60k,Mixed,direct,2024-06-10,False
4792,35-44,Male,US,30k-50k,Mobile,referral,2024-07-29,False
4793,25-34,Female,Canada,<30k,Mobile,paid_search,2024-10-27,False
4794,55-64,Male,Germany,80k+,Desktop,email_campaign,2024-06-12,False
4795,18-24,Female,Canada,<30k,Desktop,social_media,2024-06-04,False
4796,25-34,Male,Canada,50k-75k,Desktop,social_media,2024-07-20,False
4797,65+,Male,Canada,50k-75k,Desktop,paid_search,2024-10-25,False
4798,45-54,Male,Germany,25k-40k,Desktop,paid_search,2024-09-30,False
4799,35-44,Female,Canada,75k-100k,Desktop,organic_search,2024-11-08,False
4800,45-54,Male,US,75k-100k,Tablet,social_media,2024-07-25,False
4801,18-24,Female,UK,30k-50k,Mixed,organic_search,2024-11-27,False
4802,65+,Male,US,30k-50k,Mobile,organic_search,2024-09-14,False
4803,35-44,Male,Germany,25k-40k,Mixed,paid_search,2024-11-30,False
4804,45-54,Male,US,75k-100k,Mobile,email_campaign,2024-09-26,False
4805,45-54,Female,UK,30k-50k,Mobile,paid_search,2024-11-26,True
4806,25-34,Female,Canada,75k-100k,Tablet,direct,2024-11-17,False
4807,45-54,Male,UK,30k-50k,Mobile,social_media,2024-10-04,False
4808,25-34,Female,Netherlands,25k-40k,Desktop,organic_search,2024-09-07,False
4809,45-54,Male,US,75k-100k,Mobile,paid_search,2024-09-01,True
4810,35-44,Female,France,<25k,Desktop,paid_search,2024-10-26,True
4811,25-34,Female,US,30k-50k,Desktop,organic_search,2024-06-14,False
4812,55-64,Male,US,30k-50k,Desktop,organic_search,2024-06-03,False
4813,25-34,Female,US,<30k,Mobile,social_media,2024-08-23,False
4814,45-54,Female,US,50k-75k,Mobile,paid_search,2024-10-15,False
4815,55-64,Male,France,25k-40k,Mobile,paid_search,2024-07-09,False
4816,25-34,Male,UK,<30k,Mixed,referral,2024-07-31,False
4817,35-44,Female,US,50k-75k,Mobile,paid_search,2024-09-05,False
4818,45-54,Female,Germany,<25k,Mobile,social_media,2024-10-29,False
4819,25-34,Female,US,75k-100k,Mobile,organic_search,2024-11-07,False
4820,45-54,Male,US,50k-75k,Desktop,paid_search,2024-09-11,False
4821,55-64,Male,US,30k-50k,Mobile,organic_search,2024-10-19,False
4822,25-34,Female,US,50k-75k,Mobile,organic_search,2024-11-07,False
4823,35-44,Female,France,<25k,Desktop,paid_search,2024-08-12,False
4824,35-44,Female,Israel,40k-60k,Desktop,social_media,2024-08-12,False
4825,25-34,Female,US,30k-50k,Mobile,paid_search,2024-07-29,False
4826,35-44,Male,UK,30k-50k,Desktop,organic_search,2024-10-30,False
4827,25-34,Female,Germany,40k-60k,Mobile,paid_search,2024-08-10,False
4828,25-34,Female,US,100k+,Mobile,paid_search,2024-09-02,False
4829,35-44,Male,Canada,30k-50k,Desktop,social_media,2024-09-26,False
4830,25-34,Female,UK,<30k,Mobile,direct,2024-06-01,False
4831,35-44,Male,Israel,40k-60k,Mobile,email_campaign,2024-08-27,True
4832,35-44,Female,Canada,50k-75k,Mobile,social_media,2024-08-09,False
4833,45-54,Male,US,30k-50k,Desktop,organic_search,2024-08-02,False
4834,25-34,Male,US,100k+,Mobile,email_campaign,2024-08-14,True
4835,35-44,Male,US,75k-100k,Mobile,paid_search,2024-07-09,False
4836,25-34,Female,US,<30k,Mobile,organic_search,2024-10-09,False
4837,25-34,Male,France,25k-40k,Mobile,organic_search,2024-10-17,False
4838,35-44,Male,US,75k-100k,Mobile,social_media,2024-07-24,False
4839,55-64,Male,UK,75k-100k,Mobile,email_campaign,2024-09-23,True
4840,35-44,Female,UK,<30k,Mixed,paid_search,2024-07-19,False
4841,35-44,Female,France,25k-40k,Mixed,paid_search,2024-10-27,False
4842,25-34,Male,Israel,60k-80k,Desktop,organic_search,2024-06-11,False
4843,25-34,Male,US,75k-100k,Desktop,social_media,2024-07-13,True
4844,25-34,Female,France,60k-80k,Mobile,paid_search,2024-09-04,False
4845,18-24,Male,US,75k-100k,Mobile,organic_search,2024-11-23,False
4846,25-34,Male,Canada,<30k,Desktop,direct,2024-09-03,False
4847,65+,Male,Germany,<25k,Mobile,social_media,2024-08-05,False
4848,35-44,Male,US,30k-50k,Desktop,social_media,2024-06-14,False
4849,35-44,Male,UK,100k+,Mixed,direct,2024-07-21,False
4850,55-64,Female,US,75k-100k,Mixed,paid_search,2024-06-15,False
4851,65+,Female,France,25k-40k,Mixed,organic_search,2024-10-18,False
4852,45-54,Female,UK,50k-75k,Desktop,paid_search,2024-11-05,False
4853,18-24,Female,Canada,30k-50k,Mobile,email_campaign,2024-09-06,False
4854,25-34,Male,Germany,25k-40k,Desktop,organic_search,2024-09-10,False
4855,25-34,Male,UK,30k-50k,Mobile,organic_search,2024-07-02,False
4856,18-24,Female,UK,30k-50k,Desktop,social_media,2024-07-11,False
4857,65+,Male,Australia,30k-50k,Mixed,paid_search,2024-09-20,True
4858,25-34,Male,France,25k-40k,Mixed,paid_search,2024-11-10,False
4859,25-34,Male,Canada,<30k,Mobile,direct,2024-09-14,False
4860,25-34,Male,US,<30k,Desktop,referral,2024-06-24,False
4861,25-34,Male,France,<25k,Mobile,social_media,2024-09-15,False
4862,18-24,Male,Canada,50k-75k,Desktop,social_media,2024-06-01,False
4863,25-34,Female,US,30k-50k,Mobile,organic_search,2024-08-08,False
4864,25-34,Male,Germany,25k-40k,Mobile,social_media,2024-06-27,False
4865,65+,Male,Australia,<30k,Desktop,organic_search,2024-09-04,False
4866,25-34,Female,Germany,80k+,Mobile,organic_search,2024-11-17,False
4867,35-44,Female,UK,75k-100k,Mobile,organic_search,2024-08-03,False
4868,18-24,Female,Australia,<30k,Mobile,paid_search,2024-06-11,False
4869,18-24,Other,Israel,40k-60k,Mobile,paid_search,2024-09-09,True
4870,25-34,Male,US,50k-75k,Desktop,paid_search,2024-08-01,False
4871,35-44,Male,US,50k-75k,Mixed,paid_search,2024-06-10,False
4872,25-34,Female,US,75k-100k,Mobile,social_media,2024-10-05,False
4873,25-34,Female,Australia,30k-50k,Mobile,organic_search,2024-09-05,False
4874,25-34,Female,US,100k+,Mobile,email_campaign,2024-11-29,True
4875,25-34,Male,France,80k+,Desktop,organic_search,2024-08-25,False
4876,55-64,Female,Israel,60k-80k,Desktop,social_media,2024-06-10,False
4877,18-24,Female,Netherlands,<25k,Mobile,paid_search,2024-07-01,False
4878,45-54,Female,Germany,25k-40k,Tablet,direct,2024-11-27,True
4879,25-34,Male,US,75k-100k,Mobile,organic_search,2024-09-21,False
4880,25-34,Male,US,75k-100k,Mobile,email_campaign,2024-11-03,True
4881,18-24,Male,UK,50k-75k,Mobile,organic_search,2024-07-20,False
4882,55-64,Male,Netherlands,<25k,Mobile,social_media,2024-09-24,False
4883,55-64,Male,Canada,30k-50k,Mixed,organic_search,2024-06-20,False
4884,25-34,Female,Germany,<25k,Mobile,organic_search,2024-08-03,False
4885,25-34,Male,UK,50k-75k,Desktop,paid_search,2024-11-02,False
4886,25-34,Male,Israel,80k+,Desktop,paid_search,2024-10-17,False
4887,25-34,Female,US,30k-50k,Desktop,paid_search,2024-06-02,False
4888,35-44,Female,France,<25k,Desktop,referral,2024-11-11,False
4889,35-44,Male,UK,100k+,Mobile,organic_search,2024-11-06,False
4890,18-24,Female,Israel,60k-80k,Mobile,paid_search,2024-06-13,False
4891,18-24,Female,France,<25k,Mixed,organic_search,2024-10-25,False
4892,25-34,Male,US,50k-75k,Mobile,organic_search,2024-08-12,False
4893,25-34,Female,UK,30k-50k,Mobile,email_campaign,2024-06-04,False
4894,35-44,Male,Canada,50k-75k,Desktop,organic_search,2024-08-06,False
4895,25-34,Other,UK,30k-50k,Mobile,paid_search,2024-11-28,False
4896,25-34,Male,US,50k-75k,Mixed,paid_search,2024-07-12,False
4897,25-34,Male,US,75k-100k,Mobile,paid_search,2024-08-24,False
4898,35-44,Male,US,<30k,Mobile,paid_search,2024-07-29,False
4899,25-34,Female,US,30k-50k,Tablet,organic_search,2024-08-29,True
4900,18-24,Male,US,<30k,Desktop,social_media,2024-09-19,False
4901,18-24,Male,UK,100k+,Desktop,paid_search,2024-06-30,False
4902,35-44,Female,US,75k-100k,Mobile,direct,2024-09-24,True
4903,25-34,Female,US,30k-50k,Desktop,paid_search,2024-08-04,False
4904,35-44,Male,UK,50k-75k,Desktop,email_campaign,2024-06-14,False
4905,45-54,Male,Canada,30k-50k,Desktop,email_campaign,2024-09-17,False
4906,25-34,Male,US,50k-75k,Desktop,social_media,2024-11-21,False
4907,35-44,Male,Canada,30k-50k,Mobile,paid_search,2024-06-04,False
4908,18-24,Female,US,30k-50k,Mixed,paid_search,2024-11-04,False
4909,35-44,Female,France,40k-60k,Mobile,organic_search,2024-09-12,False
4910,45-54,Female,Australia,30k-50k,Mobile,social_media,2024-07-02,False
4911,35-44,Female,UK,50k-75k,Mobile,organic_search,2024-07-19,True
4912,35-44,Female,France,25k-40k,Mobile,email_campaign,2024-09-29,False
4913,35-44,Female,France,60k-80k,Desktop,email_campaign,2024-11-24,False
4914,45-54,Male,UK,30k-50k,Desktop,paid_search,2024-07-19,False
4915,35-44,Female,US,100k+,Mixed,organic_search,2024-10-26,False
4916,35-44,Female,US,30k-50k,Desktop,email_campaign,2024-06-07,False
4917,35-44,Female,Canada,100k+,Mobile,organic_search,2024-09-09,False
4918,35-44,Male,US,50k-75k,Desktop,organic_search,2024-08-30,False
4919,65+,Male,US,<30k,Desktop,organic_search,2024-10-18,False
4920,25-34,Male,Canada,75k-100k,Mobile,social_media,2024-09-15,False
4921,18-24,Male,Netherlands,40k-60k,Mobile,paid_search,2024-10-21,False
4922,25-34,Male,US,50k-75k,Mobile,direct,2024-09-23,False
4923,18-24,Male,Israel,<25k,Tablet,direct,2024-08-20,False
4924,45-54,Other,Australia,50k-75k,Mixed,organic_search,2024-07-10,True
4925,18-24,Male,Germany,<25k,Mixed,direct,2024-11-01,False
4926,45-54,Male,US,50k-75k,Mobile,direct,2024-06-04,False
4927,45-54,Male,Canada,50k-75k,Desktop,organic_search,2024-10-16,False
4928,45-54,Male,Canada,50k-75k,Mobile,email_campaign,2024-11-27,False
4929,25-34,Male,US,<30k,Mobile,social_media,2024-10-14,False
4930,25-34,Male,US,75k-100k,Mixed,email_campaign,2024-06-18,False
4931,65+,Female,Canada,<30k,Desktop,social_media,2024-11-20,False
4932,45-54,Male,US,50k-75k,Mobile,organic_search,2024-06-17,True
4933,35-44,Female,Canada,<30k,Mobile,organic_search,2024-10-31,False
4934,45-54,Female,US,50k-75k,Mixed,organic_search,2024-10-06,False
4935,55-64,Female,US,75k-100k,Mobile,organic_search,2024-07-28,False
4936,25-34,Male,Canada,<30k,Mobile,organic_search,2024-07-05,False
4937,55-64,Male,Australia,50k-75k,Mobile,social_media,2024-11-25,False
4938,25-34,Male,Germany,25k-40k,Desktop,paid_search,2024-08-01,False
4939,35-44,Male,Canada,100k+,Mixed,social_media,2024-11-11,False
4940,35-44,Female,US,75k-100k,Mixed,organic_search,2024-07-01,False
4941,45-54,Male,US,75k-100k,Desktop,paid_search,2024-11-18,False
4942,35-44,Male,France,<25k,Mobile,email_campaign,2024-09-12,False
4943,35-44,Female,UK,75k-100k,Mixed,paid_search,2024-06-29,False
4944,35-44,Male,US,75k-100k,Desktop,organic_search,2024-08-23,False
4945,45-54,Male,US,50k-75k,Desktop,paid_search,2024-08-12,False
4946,25-34,Male,Netherlands,<25k,Desktop,paid_search,2024-10-12,True
4947,55-64,Male,US,30k-50k,Mobile,social_media,2024-06-10,False
4948,55-64,Other,Germany,25k-40k,Tablet,social_media,2024-09-29,False
4949,18-24,Male,Germany,60k-80k,Desktop,paid_search,2024-11-09,False
4950,25-34,Female,UK,100k+,Tablet,paid_search,2024-10-22,False
4951,18-24,Female,Australia,30k-50k,Mobile,organic_search,2024-09-18,True
4952,35-44,Female,US,30k-50k,Desktop,paid_search,2024-09-11,True
4953,25-34,Male,US,100k+,Desktop,social_media,2024-11-13,False
4954,18-24,Female,Netherlands,<25k,Mobile,social_media,2024-07-21,True
4955,25-34,Female,Germany,<25k,Mobile,paid_search,2024-09-08,False
4956,25-34,Male,Israel,25k-40k,Mixed,direct,2024-11-27,False
4957,25-34,Male,US,30k-50k,Mixed,social_media,2024-10-11,False
4958,25-34,Male,Germany,60k-80k,Desktop,organic_search,2024-10-22,True
4959,25-34,Male,Germany,60k-80k,Mixed,paid_search,2024-11-10,False
4960,35-44,Female,France,<25k,Mobile,organic_search,2024-06-01,False
4961,25-34,Female,Germany,40k-60k,Desktop,social_media,2024-08-28,True
4962,25-34,Female,France,25k-40k,Desktop,direct,2024-07-09,False
4963,45-54,Female,France,40k-60k,Mixed,paid_search,2024-11-12,False
4964,35-44,Male,Canada,30k-50k,Desktop,direct,2024-06-04,False
4965,35-44,Female,Germany,40k-60k,Desktop,organic_search,2024-09-28,False
4966,35-44,Female,US,50k-75k,Mobile,paid_search,2024-10-05,False
4967,25-34,Male,US,30k-50k,Desktop,social_media,2024-06-27,True
4968,25-34,Female,US,<30k,Mobile,email_campaign,2024-11-26,False
4969,35-44,Male,France,25k-40k,Mobile,social_media,2024-09-05,False
4970,25-34,Female,France,60k-80k,Desktop,social_media,2024-09-05,False
4971,35-44,Male,Canada,75k-100k,Desktop,direct,2024-07-02,False
4972,35-44,Female,US,50k-75k,Mobile,paid_search,2024-08-23,False
4973,25-34,Male,Germany,<25k,Tablet,organic_search,2024-06-06,False
4974,55-64,Male,US,50k-75k,Mobile,paid_search,2024-11-09,False
4975,45-54,Male,US,<30k,Mobile,organic_search,2024-11-30,False
4976,45-54,Male,US,50k-75k,Mobile,organic_search,2024-06-07,False
4977,45-54,Female,Israel,25k-40k,Desktop,paid_search,2024-06-06,False
4978,35-44,Male,France,40k-60k,Mobile,email_campaign,2024-09-20,False
